TempHighF,TempAvgF,TempLowF,DewPointHighF,DewPointAvgF,DewPointLowF,HumidityHighPercent,HumidityAvgPercent,HumidityLowPercent,SeaLevelPressureAvgInches,VisibilityHighMiles,VisibilityAvgMiles,VisibilityLowMiles,WindHighMPH,WindAvgMPH,WindGustMPH,PrecipitationSumInches
64,57.5,51,57.0,50.0,43.0,90.0,76.5,63.0,30.05,10.0,7.5,5.0,10.0,13.5,17.0,0.22
52,50.5,49,50.0,48.5,47.0,100.0,94.5,89.0,29.97,10.0,6.0,2.0,12.0,16.5,21.0,1.29
53,51.0,49,49.0,47.5,46.0,93.0,88.0,83.0,30.01,10.0,6.0,2.0,13.0,16.0,19.0,0.37
52,49.5,47,50.0,48.0,46.0,100.0,94.5,89.0,29.85,10.0,5.5,1.0,10.0,13.5,17.0,0.63
58,50.5,43,48.0,45.5,43.0,100.0,83.5,67.0,29.94,10.0,5.0,0.0,17.0,22.0,27.0,0.0
56,47.5,39,48.0,43.5,39.0,100.0,86.0,72.0,30.11,10.0,6.0,2.0,13.0,16.0,19.0,0.0
52,44.0,36,44.0,32.0,20.0,83.0,67.5,52.0,30.49,10.0,9.5,9.0,21.0,26.5,32.0,0.0
46,39.5,33,26.0,21.0,16.0,56.0,45.0,34.0,30.6,10.0,10.0,10.0,12.0,15.0,18.0,0.0
52,43.5,35,50.0,38.5,27.0,96.0,75.0,54.0,30.37,10.0,6.0,2.0,9.0,12.0,15.0,0.0
67,58.5,50,61.0,55.5,50.0,100.0,90.5,81.0,30.04,10.0,5.0,0.0,14.0,19.5,25.0,0.02
67,56.5,46,52.0,46.5,41.0,93.0,72.5,52.0,30.02,10.0,10.0,10.0,10.0,13.5,17.0,0.0
77,63.5,50,60.0,53.0,46.0,100.0,73.0,46.0,30.01,10.0,5.5,1.0,14.0,18.0,22.0,0.0
57,50.0,43,48.0,43.0,38.0,89.0,77.5,66.0,30.18,10.0,8.5,7.0,12.0,14.5,17.0,0.0
54,49.5,45,43.0,41.5,40.0,92.0,77.5,63.0,30.31,10.0,6.0,2.0,12.0,16.0,20.0,0.0
67,59.0,51,61.0,51.0,41.0,96.0,82.0,68.0,29.94,10.0,6.0,2.0,12.0,16.5,21.0,0.0
76,55.0,34,67.0,44.0,21.0,100.0,79.5,59.0,29.78,10.0,6.0,2.0,21.0,28.0,35.0,0.0
37,31.5,26,18.0,14.0,10.0,58.0,48.0,38.0,30.49,10.0,10.0,10.0,21.0,28.0,35.0,0.0
45,34.0,23,17.0,12.5,8.0,59.0,41.5,24.0,30.68,10.0,10.0,10.0,13.0,17.0,21.0,0.0
59,47.0,35,25.0,20.0,15.0,59.0,39.5,20.0,30.46,10.0,10.0,10.0,7.0,9.0,11.0,0.0
71,57.0,43,40.0,32.5,25.0,55.0,41.0,27.0,30.2,10.0,10.0,10.0,12.0,15.5,19.0,0.0
68,59.0,50,40.0,36.5,33.0,63.0,47.5,32.0,30.26,10.0,9.5,9.0,12.0,15.5,19.0,0.0
68,60.0,52,64.0,50.5,37.0,100.0,73.5,47.0,30.1,10.0,5.0,0.0,7.0,8.5,10.0,0.01
78,71.5,65,68.0,66.0,64.0,100.0,84.5,69.0,30.02,10.0,7.5,5.0,17.0,22.5,28.0,0.0
80,74.0,68,67.0,65.5,64.0,90.0,74.0,58.0,29.94,10.0,10.0,10.0,17.0,24.5,32.0,0.0
84,77.0,70,70.0,68.5,67.0,93.0,74.0,55.0,30.11,10.0,8.5,7.0,12.0,16.0,20.0,0.0
76,69.0,62,68.0,57.5,47.0,97.0,71.5,46.0,30.2,10.0,10.0,10.0,7.0,9.0,11.0,0.0
83,72.5,62,67.0,61.5,56.0,93.0,72.0,51.0,30.08,10.0,7.0,4.0,12.0,16.0,20.0,0.0
70,59.5,49,65.0,40.5,16.0,84.0,51.0,18.0,30.38,10.0,10.0,10.0,18.0,24.0,30.0,0.0
55,52.0,49,34.0,26.0,18.0,48.0,37.5,27.0,30.31,10.0,10.0,10.0,12.0,14.0,16.0,0.0
77,64.0,51,61.0,48.5,36.0,90.0,70.0,50.0,29.9,10.0,7.0,4.0,10.0,14.0,18.0,0.0
73,63.0,53,60.0,49.5,39.0,97.0,70.0,43.0,29.85,10.0,5.0,0.0,7.0,3.5,0.0,0.0
73,62.5,52,62.0,53.0,44.0,100.0,69.0,38.0,29.85,10.0,5.5,1.0,15.0,20.0,25.0,0.4
75,59.5,44,44.0,37.5,31.0,80.0,52.0,24.0,30.04,10.0,10.0,10.0,12.0,17.5,23.0,0.0
48,42.5,37,31.0,27.5,24.0,68.0,58.0,48.0,30.13,10.0,10.0,10.0,10.0,13.5,17.0,0.0
62,48.0,34,47.0,32.5,18.0,79.0,64.5,50.0,29.96,10.0,8.5,7.0,15.0,21.5,28.0,0.0
34,28.5,23,18.0,15.5,13.0,60.0,54.5,49.0,30.31,10.0,10.0,10.0,17.0,22.5,28.0,0.0
44,31.5,19,13.0,9.5,6.0,73.0,47.5,22.0,30.74,10.0,10.0,10.0,12.0,16.5,21.0,0.0
53,37.0,21,32.0,21.5,11.0,81.0,50.0,19.0,30.64,10.0,10.0,10.0,14.0,18.0,22.0,0.0
71,57.0,43,55.0,45.0,35.0,89.0,69.0,49.0,30.3,10.0,10.0,10.0,15.0,21.0,27.0,0.0
79,69.0,59,58.0,55.5,53.0,90.0,66.0,42.0,30.02,10.0,10.0,10.0,17.0,26.0,35.0,0.0
80,69.5,59,63.0,60.0,57.0,93.0,72.0,51.0,29.95,10.0,9.5,9.0,16.0,22.5,29.0,0.0
81,74.0,67,65.0,62.0,59.0,87.0,69.5,52.0,30.04,10.0,8.5,7.0,14.0,20.0,26.0,0.0
78,67.0,56,69.0,60.0,51.0,100.0,74.0,48.0,30.25,10.0,5.0,0.0,14.0,19.0,24.0,0.65
56,51.5,47,51.0,48.5,46.0,100.0,91.5,83.0,30.33,9.0,5.0,1.0,8.0,10.5,13.0,0.07
73,62.0,51,66.0,58.0,50.0,100.0,86.5,73.0,30.01,10.0,5.5,1.0,17.0,23.0,29.0,0.61
70,64.0,58,61.0,56.0,51.0,97.0,77.5,58.0,29.97,10.0,5.5,1.0,9.0,12.5,16.0,0.3
59,53.5,48,55.0,50.5,46.0,100.0,86.0,72.0,30.11,10.0,5.0,0.0,14.0,18.0,22.0,1.57
56,51.5,47,52.0,49.0,46.0,100.0,93.0,86.0,30.09,10.0,6.0,2.0,9.0,11.5,14.0,0.51
71,61.5,52,55.0,52.5,50.0,100.0,78.5,57.0,29.83,10.0,10.0,10.0,12.0,15.0,18.0,0.0
76,61.5,47,55.0,50.5,46.0,93.0,65.5,38.0,29.74,10.0,7.5,5.0,8.0,9.5,11.0,0.0
81,64.5,48,58.0,45.5,33.0,100.0,61.5,23.0,29.58,10.0,5.0,0.0,21.0,29.5,38.0,0.02
70,61.5,53,42.0,34.5,27.0,47.0,37.5,28.0,29.75,10.0,10.0,10.0,24.0,33.5,43.0,0.0
76,61.0,46,39.0,36.5,34.0,65.0,44.0,23.0,29.94,10.0,10.0,10.0,10.0,13.0,16.0,0.0
84,67.0,50,64.0,50.0,36.0,87.0,62.0,37.0,29.71,10.0,10.0,10.0,14.0,19.5,25.0,0.0
69,58.5,48,63.0,45.0,27.0,84.0,53.0,22.0,29.92,10.0,10.0,10.0,15.0,19.5,24.0,0.0
59,49.5,40,30.0,27.0,24.0,64.0,46.0,28.0,30.27,10.0,10.0,10.0,10.0,12.0,14.0,0.0
58,48.0,38,30.0,25.5,21.0,70.0,48.0,26.0,30.35,10.0,10.0,10.0,13.0,16.0,19.0,0.0
61,50.0,39,37.0,29.0,21.0,82.0,52.0,22.0,30.35,10.0,10.0,10.0,14.0,18.0,22.0,0.0
70,55.0,40,34.0,31.0,28.0,65.0,43.5,22.0,30.32,10.0,10.0,10.0,14.0,18.0,22.0,0.0
79,63.0,47,35.0,30.5,26.0,61.0,38.0,15.0,30.19,10.0,10.0,10.0,12.0,15.0,18.0,0.0
78,61.0,44,50.0,39.5,29.0,67.0,44.0,21.0,30.03,10.0,10.0,10.0,13.0,17.0,21.0,0.0
82,66.5,51,59.0,52.0,45.0,100.0,67.5,35.0,29.98,10.0,6.0,2.0,14.0,17.0,20.0,0.0
64,55.0,46,39.0,35.5,32.0,65.0,52.0,39.0,30.22,10.0,10.0,10.0,13.0,16.5,20.0,0.0
53,49.0,45,37.0,34.0,31.0,61.0,57.0,53.0,30.37,10.0,10.0,10.0,13.0,17.0,21.0,0.0
51,49.0,47,52.0,44.0,36.0,100.0,77.0,54.0,30.24,10.0,5.5,1.0,9.0,10.5,12.0,0.02
72,61.5,51,64.0,57.5,51.0,100.0,89.0,78.0,30.06,10.0,5.0,0.0,12.0,15.5,19.0,0.0
78,72.5,67,67.0,65.0,63.0,93.0,75.5,58.0,29.91,10.0,6.5,3.0,12.0,17.0,22.0,0.0
86,71.0,56,66.0,51.0,36.0,100.0,58.5,17.0,29.8,10.0,6.0,2.0,13.0,17.5,22.0,0.0
87,69.0,51,46.0,39.5,33.0,77.0,49.0,21.0,29.88,10.0,10.0,10.0,18.0,22.0,26.0,0.0
68,55.5,43,37.0,32.5,28.0,54.0,39.0,24.0,30.28,10.0,10.0,10.0,10.0,14.5,19.0,0.0
79,65.0,51,63.0,49.5,36.0,87.0,69.5,52.0,30.16,10.0,8.5,7.0,7.0,14.5,22.0,0.0
86,76.0,66,67.0,64.5,62.0,93.0,70.5,48.0,29.99,10.0,7.5,5.0,12.0,16.5,21.0,0.0
79,72.5,66,66.0,57.5,49.0,93.0,72.5,52.0,30.09,10.0,7.5,5.0,14.0,17.5,21.0,0.0
78,70.5,63,64.0,53.0,42.0,84.0,63.0,42.0,30.05,10.0,10.0,10.0,18.0,23.0,28.0,0.0
67,57.0,47,62.0,49.5,37.0,93.0,79.5,66.0,29.94,10.0,6.0,2.0,20.0,26.0,32.0,0.86
65,54.0,43,38.0,32.5,27.0,82.0,53.0,24.0,30.16,10.0,10.0,10.0,16.0,20.0,24.0,0.0
70,55.0,40,39.0,36.5,34.0,79.0,53.5,28.0,30.1,10.0,10.0,10.0,12.0,13.5,15.0,0.0
77,63.5,50,60.0,50.5,41.0,93.0,67.0,41.0,29.85,10.0,10.0,10.0,13.0,17.5,22.0,0.0
86,74.0,62,64.0,54.5,45.0,90.0,58.0,26.0,29.78,10.0,10.0,10.0,12.0,16.0,20.0,0.0
81,71.0,61,68.0,63.5,59.0,90.0,76.0,62.0,29.84,10.0,6.0,2.0,20.0,28.5,37.0,0.09
70,64.0,58,59.0,56.5,54.0,100.0,79.5,59.0,29.95,10.0,5.5,1.0,21.0,27.5,34.0,1.12
82,67.0,52,55.0,46.0,37.0,100.0,60.5,21.0,29.97,10.0,9.5,9.0,15.0,20.5,26.0,0.0
87,69.0,51,49.0,44.5,40.0,71.0,47.5,24.0,29.86,10.0,10.0,10.0,10.0,12.5,15.0,0.0
90,72.5,55,60.0,51.0,42.0,73.0,49.5,26.0,29.64,10.0,10.0,10.0,15.0,20.0,25.0,0.0
80,67.0,54,50.0,39.0,28.0,43.0,30.5,18.0,29.8,10.0,10.0,10.0,17.0,20.0,23.0,0.0
63,53.5,44,33.0,27.5,22.0,58.0,41.5,25.0,30.13,10.0,10.0,10.0,13.0,17.5,22.0,0.0
72,57.0,42,64.0,48.5,33.0,93.0,76.5,60.0,29.95,10.0,9.5,9.0,12.0,15.0,18.0,0.0
82,74.0,66,66.0,65.0,64.0,93.0,75.5,58.0,29.92,10.0,7.0,4.0,13.0,17.0,21.0,0.0
80,74.5,69,68.0,67.0,66.0,90.0,78.5,67.0,29.89,10.0,6.0,2.0,14.0,19.0,24.0,0.0
73,63.5,54,67.0,45.0,23.0,93.0,58.5,24.0,30.08,10.0,8.5,7.0,21.0,25.0,29.0,0.0
66,57.5,49,28.0,23.5,19.0,42.0,30.0,18.0,30.4,10.0,10.0,10.0,13.0,18.0,23.0,0.0
71,55.5,40,38.0,31.0,24.0,70.0,44.5,19.0,30.48,10.0,10.0,10.0,14.0,18.5,23.0,0.0
59,56.5,54,57.0,48.0,39.0,100.0,72.0,44.0,30.33,10.0,6.0,2.0,13.0,15.5,18.0,0.66
75,66.0,57,65.0,61.0,57.0,100.0,84.0,68.0,30.11,10.0,5.5,1.0,12.0,15.5,19.0,0.27
84,76.0,68,67.0,65.5,64.0,93.0,75.5,58.0,29.94,10.0,10.0,10.0,16.0,22.5,29.0,0.0
77,69.0,61,67.0,50.5,34.0,93.0,61.0,29.0,30.12,10.0,7.5,5.0,17.0,21.0,25.0,0.0
76,68.0,60,64.0,48.5,33.0,78.0,56.0,34.0,30.23,10.0,10.0,10.0,12.0,14.5,17.0,0.0
80,73.5,67,66.0,62.5,59.0,93.0,78.5,64.0,30.13,10.0,8.0,6.0,14.0,18.5,23.0,0.0
83,72.5,62,65.0,62.0,59.0,93.0,70.0,47.0,30.11,10.0,10.0,10.0,12.0,15.0,18.0,0.0
66,63.5,61,64.0,61.5,59.0,100.0,93.5,87.0,30.09,10.0,5.5,1.0,9.0,12.0,15.0,0.73
62,54.5,47,60.0,51.5,43.0,93.0,85.0,77.0,30.21,10.0,7.0,4.0,18.0,24.5,31.0,0.01
70,59.0,48,52.0,49.0,46.0,100.0,72.0,44.0,30.14,10.0,6.0,2.0,12.0,15.0,18.0,0.01
73,56.5,40,46.0,43.5,41.0,57.0,46.0,35.0,30.24,10.0,10.0,10.0,12.0,15.0,18.0,0.0
75,62.0,49,54.0,49.0,44.0,86.0,63.5,41.0,30.26,10.0,5.0,0.0,14.0,17.5,21.0,0.0
79,68.5,58,63.0,59.0,55.0,100.0,78.0,56.0,30.19,10.0,6.0,2.0,14.0,19.0,24.0,0.02
83,74.0,65,64.0,62.5,61.0,87.0,69.0,51.0,30.12,10.0,9.5,9.0,15.0,19.5,24.0,0.0
84,74.5,65,66.0,63.5,61.0,93.0,72.0,51.0,30.23,10.0,8.5,7.0,10.0,13.0,16.0,0.0
85,75.0,65,65.0,62.0,59.0,93.0,68.5,44.0,30.2,10.0,9.5,9.0,12.0,16.5,21.0,0.0
85,74.5,64,65.0,59.0,53.0,87.0,63.0,39.0,30.11,10.0,10.0,10.0,13.0,17.0,21.0,0.0
85,74.0,63,63.0,61.0,59.0,93.0,70.0,47.0,30.06,10.0,9.0,8.0,13.0,18.0,23.0,0.0
83,75.5,68,64.0,61.0,58.0,87.0,67.0,47.0,30.07,10.0,10.0,10.0,14.0,18.5,23.0,0.0
85,75.0,65,63.0,53.0,43.0,87.0,55.5,24.0,30.02,10.0,10.0,10.0,24.0,31.0,38.0,0.0
83,71.5,60,71.0,61.0,51.0,90.0,67.5,45.0,29.91,10.0,6.0,2.0,17.0,22.5,28.0,0.05
84,68.5,53,51.0,46.0,41.0,71.0,48.0,25.0,29.97,10.0,10.0,10.0,12.0,14.5,17.0,0.0
86,74.5,63,66.0,58.5,51.0,93.0,66.5,40.0,29.84,10.0,6.0,2.0,18.0,22.5,27.0,0.0
86,78.0,70,67.0,66.0,65.0,90.0,72.5,55.0,29.83,10.0,7.0,4.0,13.0,16.5,20.0,0.0
86,78.0,70,68.0,64.0,60.0,90.0,67.0,44.0,29.78,10.0,7.0,4.0,22.0,28.5,35.0,0.0
84,72.0,60,68.0,55.0,42.0,100.0,62.0,24.0,29.76,10.0,5.5,1.0,15.0,21.0,27.0,0.73
82,68.0,54,50.0,44.5,39.0,77.0,50.0,23.0,29.85,10.0,10.0,10.0,15.0,20.5,26.0,0.0
86,70.5,55,59.0,53.5,48.0,80.0,56.0,32.0,29.76,10.0,10.0,10.0,18.0,22.5,27.0,0.0
76,70.5,65,65.0,62.0,59.0,93.0,78.5,64.0,29.82,10.0,10.0,10.0,16.0,21.0,26.0,0.0
77,67.0,57,67.0,59.0,51.0,93.0,73.5,54.0,29.75,10.0,5.5,1.0,16.0,22.5,29.0,0.71
90,69.5,49,54.0,50.5,47.0,93.0,58.0,23.0,29.72,10.0,10.0,10.0,10.0,13.5,17.0,0.0
89,74.5,60,62.0,56.0,50.0,72.0,52.0,32.0,29.67,10.0,10.0,10.0,14.0,18.0,22.0,0.0
75,63.5,52,43.0,39.5,36.0,63.0,45.0,27.0,30.04,10.0,10.0,10.0,21.0,27.5,34.0,0.0
79,64.0,49,47.0,43.5,40.0,77.0,52.0,27.0,30.21,10.0,10.0,10.0,9.0,12.0,15.0,0.0
81,66.5,52,51.0,47.5,44.0,77.0,54.5,32.0,30.17,10.0,10.0,10.0,12.0,16.0,20.0,0.0
82,69.0,56,62.0,57.0,52.0,93.0,72.0,51.0,29.99,10.0,10.0,10.0,15.0,20.5,26.0,0.0
81,73.5,66,66.0,63.5,61.0,87.0,72.5,58.0,29.9,10.0,10.0,10.0,15.0,20.5,26.0,0.0
80,75.5,71,73.0,69.0,65.0,90.0,82.0,74.0,29.98,10.0,5.5,1.0,13.0,17.5,22.0,0.1
72,67.0,62,70.0,64.5,59.0,100.0,93.5,87.0,30.12,10.0,5.5,1.0,10.0,14.0,18.0,0.34
78,69.5,61,65.0,62.0,59.0,97.0,78.5,60.0,30.16,10.0,8.5,7.0,10.0,12.5,15.0,0.0
82,74.5,67,66.0,62.0,58.0,100.0,77.0,54.0,30.14,10.0,7.5,5.0,14.0,18.5,23.0,0.0
84,74.5,65,64.0,60.5,57.0,93.0,69.0,45.0,30.07,10.0,7.5,5.0,12.0,16.0,20.0,0.0
84,75.5,67,66.0,64.5,63.0,87.0,70.5,54.0,30.03,10.0,9.5,9.0,14.0,19.5,25.0,0.0
84,76.5,69,68.0,66.5,65.0,90.0,72.5,55.0,30.01,10.0,10.0,10.0,14.0,17.5,21.0,0.0
80,71.5,63,67.0,62.0,57.0,90.0,79.5,69.0,30.0,10.0,8.0,6.0,16.0,21.0,26.0,0.0
82,71.5,61,65.0,61.5,58.0,90.0,72.5,55.0,30.0,10.0,10.0,10.0,10.0,13.0,16.0,0.0
85,76.5,68,66.0,65.0,64.0,87.0,71.0,55.0,30.02,10.0,9.5,9.0,14.0,18.0,22.0,0.0
88,79.0,70,68.0,66.5,65.0,90.0,72.5,55.0,30.0,10.0,10.0,10.0,12.0,16.0,20.0,0.0
89,80.0,71,67.0,66.0,65.0,84.0,66.0,48.0,29.86,10.0,9.5,9.0,14.0,18.5,23.0,0.0
73,65.0,57,67.0,55.5,44.0,86.0,69.0,52.0,29.99,10.0,7.0,4.0,14.0,18.5,23.0,0.01
77,63.5,50,44.0,42.0,40.0,71.0,50.0,29.0,30.1,10.0,10.0,10.0,14.0,18.0,22.0,0.0
82,65.0,48,54.0,49.0,44.0,86.0,60.5,35.0,29.87,10.0,10.0,10.0,14.0,18.0,22.0,0.0
90,76.0,62,70.0,62.0,54.0,90.0,72.5,55.0,29.58,10.0,10.0,10.0,16.0,21.0,26.0,0.0
91,76.5,62,70.0,53.5,37.0,84.0,50.5,17.0,29.56,10.0,9.0,8.0,18.0,24.0,30.0,0.0
86,69.5,53,64.0,54.0,44.0,84.0,57.5,31.0,29.72,10.0,10.0,10.0,15.0,20.5,26.0,0.0
95,82.5,70,72.0,67.5,63.0,84.0,63.5,43.0,29.58,10.0,8.5,7.0,17.0,21.5,26.0,0.0
92,79.0,66,73.0,58.5,44.0,82.0,63.5,45.0,29.59,10.0,7.0,4.0,18.0,24.0,30.0,0.01
78,65.0,52,54.0,44.5,35.0,63.0,42.5,22.0,29.89,10.0,8.5,7.0,18.0,25.5,33.0,0.05
91,71.0,51,56.0,49.0,42.0,77.0,50.0,23.0,29.93,10.0,10.0,10.0,14.0,18.5,23.0,0.0
92,77.0,62,63.0,55.0,47.0,84.0,57.0,30.0,29.9,10.0,10.0,10.0,16.0,20.5,25.0,0.0
95,79.5,64,72.0,59.5,47.0,93.0,66.0,39.0,29.8,10.0,7.5,5.0,18.0,24.5,31.0,0.0
79,69.5,60,47.0,43.0,39.0,60.0,42.5,25.0,30.03,10.0,10.0,10.0,18.0,26.0,34.0,0.0
86,70.5,55,48.0,43.0,38.0,67.0,43.5,20.0,30.03,10.0,10.0,10.0,13.0,16.5,20.0,0.0
91,72.5,54,53.0,49.5,46.0,77.0,52.0,27.0,29.95,10.0,10.0,10.0,12.0,14.5,17.0,0.0
88,74.5,61,59.0,57.5,56.0,78.0,56.0,34.0,29.94,10.0,10.0,10.0,15.0,19.0,23.0,0.0
84,74.0,64,63.0,60.5,58.0,87.0,66.0,45.0,29.97,10.0,10.0,10.0,16.0,19.5,23.0,0.0
76,71.0,66,72.0,67.5,63.0,93.0,85.5,78.0,29.96,10.0,6.0,2.0,12.0,15.0,18.0,0.04
83,77.0,71,70.0,68.0,66.0,90.0,76.0,62.0,29.91,10.0,8.5,7.0,14.0,18.5,23.0,0.0
88,79.5,71,72.0,69.5,67.0,93.0,73.0,53.0,29.88,10.0,6.0,2.0,15.0,20.0,25.0,0.22
88,75.5,63,70.0,60.0,50.0,93.0,61.0,29.0,29.9,10.0,7.0,4.0,14.0,19.5,25.0,0.0
89,73.5,58,58.0,55.0,52.0,80.0,53.5,27.0,29.91,10.0,10.0,10.0,10.0,13.0,16.0,0.0
93,77.5,62,65.0,61.5,58.0,90.0,63.0,36.0,29.89,10.0,10.0,10.0,13.0,16.5,20.0,0.0
92,79.5,67,66.0,64.5,63.0,93.0,67.0,41.0,29.9,10.0,9.5,9.0,15.0,19.5,24.0,0.0
86,78.0,70,69.0,67.0,65.0,90.0,73.5,57.0,29.8,10.0,10.0,10.0,20.0,26.0,32.0,0.0
90,80.0,70,74.0,66.0,58.0,100.0,67.0,34.0,29.77,10.0,6.0,2.0,14.0,19.0,24.0,0.12
94,83.5,73,73.0,69.0,65.0,94.0,71.5,49.0,29.75,10.0,7.5,5.0,20.0,26.5,33.0,0.0
95,85.0,75,71.0,69.0,67.0,87.0,64.0,41.0,29.74,10.0,10.0,10.0,18.0,23.0,28.0,0.0
84,75.0,66,71.0,68.0,65.0,93.0,77.0,61.0,29.89,10.0,5.5,1.0,15.0,19.0,23.0,1.22
78,70.0,62,67.0,62.0,57.0,93.0,73.5,54.0,30.05,10.0,5.5,1.0,14.0,19.5,25.0,0.67
77,69.0,61,65.0,61.5,58.0,93.0,81.0,69.0,29.99,10.0,8.5,7.0,9.0,12.5,16.0,0.02
86,72.0,58,65.0,58.0,51.0,100.0,72.5,45.0,29.89,10.0,6.0,2.0,21.0,27.0,33.0,0.07
87,71.5,56,55.0,49.0,43.0,86.0,53.5,21.0,29.83,10.0,10.0,10.0,12.0,15.5,19.0,0.0
94,78.0,62,70.0,61.0,52.0,76.0,55.0,34.0,29.72,10.0,10.0,10.0,17.0,23.0,29.0,0.0
92,83.5,75,75.0,72.5,70.0,87.0,69.5,52.0,29.81,10.0,8.5,7.0,13.0,18.5,24.0,0.0
97,86.5,76,76.0,74.0,72.0,94.0,71.0,48.0,29.85,10.0,6.0,2.0,15.0,19.0,23.0,0.01
94,80.0,66,73.0,67.5,62.0,93.0,72.5,52.0,29.87,10.0,6.0,2.0,18.0,26.0,34.0,0.47
88,78.0,68,69.0,66.5,64.0,93.0,69.5,46.0,30.0,10.0,10.0,10.0,8.0,9.5,11.0,0.0
88,78.0,68,68.0,65.5,63.0,90.0,67.5,45.0,30.02,10.0,10.0,10.0,8.0,11.0,14.0,0.0
85,76.5,68,70.0,66.0,62.0,97.0,74.0,51.0,30.01,10.0,9.5,9.0,17.0,21.5,26.0,0.02
89,78.0,67,71.0,68.0,65.0,97.0,75.0,53.0,29.95,10.0,9.5,9.0,10.0,13.0,16.0,0.0
92,83.0,74,72.0,69.0,66.0,93.0,70.0,47.0,29.92,10.0,10.0,10.0,12.0,14.0,16.0,0.0
92,81.5,71,73.0,69.0,65.0,94.0,69.0,44.0,29.9,10.0,6.0,2.0,12.0,16.0,20.0,0.24
91,79.5,68,71.0,68.5,66.0,100.0,76.0,52.0,29.83,10.0,6.0,2.0,12.0,18.0,24.0,0.17
90,78.0,66,70.0,67.5,65.0,100.0,72.0,44.0,29.74,10.0,5.0,0.0,25.0,33.0,41.0,1.39
92,81.0,70,70.0,65.0,60.0,97.0,66.5,36.0,29.82,10.0,10.0,10.0,14.0,19.5,25.0,0.0
95,82.5,70,68.0,61.0,54.0,84.0,55.0,26.0,29.9,10.0,10.0,10.0,9.0,13.0,17.0,0.0
93,83.0,73,68.0,66.0,64.0,79.0,60.0,41.0,29.9,10.0,10.0,10.0,9.0,11.5,14.0,0.0
90,82.0,74,71.0,68.0,65.0,87.0,68.5,50.0,29.87,10.0,10.0,10.0,13.0,16.5,20.0,0.0
93,81.5,70,69.0,64.0,59.0,84.0,62.0,40.0,29.86,10.0,10.0,10.0,14.0,17.5,21.0,0.0
93,83.0,73,70.0,66.0,62.0,87.0,61.5,36.0,29.9,10.0,10.0,10.0,13.0,17.0,21.0,0.0
94,84.5,75,72.0,67.0,62.0,87.0,61.5,36.0,29.89,10.0,6.0,2.0,15.0,18.5,22.0,0.0
98,87.0,76,73.0,70.5,68.0,88.0,63.0,38.0,29.87,10.0,10.0,10.0,18.0,22.5,27.0,0.0
96,87.0,78,74.0,70.5,67.0,85.0,63.0,41.0,29.9,10.0,8.5,7.0,14.0,18.5,23.0,0.0
99,87.5,76,74.0,70.5,67.0,94.0,64.5,35.0,29.92,10.0,10.0,10.0,13.0,16.5,20.0,0.0
98,87.5,77,73.0,69.5,66.0,82.0,60.0,38.0,29.82,10.0,10.0,10.0,16.0,22.5,29.0,0.0
101,89.0,77,75.0,71.5,68.0,85.0,60.5,36.0,29.73,10.0,10.0,10.0,15.0,21.5,28.0,0.0
100,89.0,78,74.0,70.5,67.0,85.0,60.0,35.0,29.75,10.0,10.0,10.0,13.0,18.0,23.0,0.0
92,84.0,76,74.0,71.0,68.0,94.0,71.5,49.0,29.92,10.0,6.0,2.0,13.0,16.0,19.0,0.01
98,87.0,76,72.0,69.0,66.0,82.0,60.0,38.0,29.92,10.0,10.0,10.0,10.0,13.5,17.0,0.0
97,86.0,75,72.0,62.5,53.0,82.0,54.0,26.0,29.79,10.0,10.0,10.0,14.0,18.0,22.0,0.0
99,87.5,76,72.0,68.0,64.0,74.0,53.5,33.0,29.67,10.0,10.0,10.0,10.0,13.5,17.0,0.0
104,91.0,78,75.0,71.5,68.0,91.0,63.0,35.0,29.76,10.0,9.0,8.0,14.0,18.0,22.0,0.0
85,78.5,72,76.0,71.0,66.0,85.0,70.0,55.0,30.02,10.0,5.5,1.0,13.0,18.0,23.0,0.14
90,82.5,75,74.0,70.5,67.0,87.0,67.0,47.0,30.11,10.0,8.5,7.0,13.0,16.0,19.0,0.02
91,81.5,72,74.0,70.5,67.0,100.0,73.5,47.0,30.08,10.0,5.5,1.0,15.0,18.5,22.0,1.07
91,81.0,71,74.0,70.5,67.0,100.0,75.0,50.0,30.0,10.0,6.0,2.0,20.0,25.0,30.0,0.01
92,81.5,71,72.0,69.5,67.0,93.0,70.0,47.0,29.91,10.0,10.0,10.0,10.0,14.0,18.0,0.0
99,87.0,75,75.0,72.5,70.0,94.0,68.0,42.0,29.85,10.0,10.0,10.0,13.0,18.0,23.0,0.0
98,88.5,79,75.0,72.5,70.0,85.0,63.5,42.0,29.88,10.0,10.0,10.0,16.0,21.5,27.0,0.0
98,88.5,79,76.0,71.0,66.0,85.0,61.5,38.0,30.02,10.0,8.0,6.0,15.0,19.5,24.0,0.0
100,89.0,78,75.0,70.5,66.0,91.0,63.0,35.0,30.06,10.0,9.0,8.0,14.0,19.5,25.0,0.0
99,87.5,76,74.0,70.5,67.0,88.0,61.5,35.0,30.0,10.0,10.0,10.0,13.0,19.5,26.0,0.0
101,89.5,78,74.0,70.0,66.0,85.0,60.0,35.0,29.97,10.0,10.0,10.0,13.0,20.5,28.0,0.0
99,88.5,78,74.0,67.0,60.0,85.0,58.0,31.0,30.01,10.0,10.0,10.0,13.0,16.0,19.0,0.0
